# mean, investigation_time=50.0, checksum=263994461
lon,lat,PGA-0.1,PGA-0.02,SA(0.075)-0.1,SA(0.075)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.3)-0.1,SA(0.3)-0.02,SA(0.4)-0.1,SA(0.4)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(0.75)-0.1,SA(0.75)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(1.5)-0.1,SA(1.5)-0.02,SA(2.0)-0.1,SA(2.0)-0.02,SA(2.5)-0.1,SA(2.5)-0.02,SA(3.0)-0.1,SA(3.0)-0.02
171.68654,-43.89005,3.578396E-01,6.829399E-01,5.987604E-01,1.155874E+00,7.107581E-01,1.366762E+00,8.943431E-01,1.662148E+00,8.335450E-01,1.521857E+00,7.688059E-01,1.384211E+00,7.221164E-01,1.280250E+00,6.129368E-01,1.053454E+00,5.099543E-01,8.770711E-01,3.615889E-01,6.184038E-01,2.671114E-01,4.528840E-01,2.067775E-01,3.552187E-01,1.687481E-01,2.952982E-01
171.69899,-43.89020,3.583529E-01,6.838824E-01,6.000572E-01,1.157836E+00,7.121540E-01,1.369089E+00,8.952760E-01,1.664276E+00,8.336117E-01,1.522732E+00,7.684719E-01,1.384158E+00,7.216086E-01,1.280077E+00,6.122162E-01,1.052957E+00,5.092617E-01,8.763797E-01,3.608643E-01,6.173397E-01,2.665724E-01,4.519977E-01,2.063642E-01,3.544242E-01,1.684002E-01,2.945846E-01
171.71143,-43.89034,3.590383E-01,6.856069E-01,6.015808E-01,1.161043E+00,7.138922E-01,1.372834E+00,8.965880E-01,1.667962E+00,8.339770E-01,1.524942E+00,7.683887E-01,1.385201E+00,7.213117E-01,1.280812E+00,6.116348E-01,1.053075E+00,5.086722E-01,8.761349E-01,3.601995E-01,6.164999E-01,2.660683E-01,4.512586E-01,2.059739E-01,3.537389E-01,1.680704E-01,2.939572E-01
171.72388,-43.89048,3.598732E-01,6.878974E-01,6.033541E-01,1.165172E+00,7.159270E-01,1.377640E+00,8.982366E-01,1.672823E+00,8.346128E-01,1.528162E+00,7.685338E-01,1.387057E+00,7.212033E-01,1.282219E+00,6.111566E-01,1.053593E+00,5.081497E-01,8.761674E-01,3.595717E-01,6.157991E-01,2.655853E-01,4.506132E-01,2.055959E-01,3.531207E-01,1.677496E-01,2.933808E-01
171.73633,-43.89062,3.607979E-01,6.903105E-01,6.052771E-01,1.169492E+00,7.181407E-01,1.382679E+00,9.000930E-01,1.678028E+00,8.354219E-01,1.531770E+00,7.688254E-01,1.389262E+00,7.212169E-01,1.283938E+00,6.107463E-01,1.054321E+00,5.076725E-01,8.763558E-01,3.589703E-01,6.151785E-01,2.651180E-01,4.500208E-01,2.052277E-01,3.525419E-01,1.674363E-01,2.928318E-01
171.74878,-43.89075,3.617585E-01,6.923907E-01,6.072614E-01,1.173285E+00,7.204279E-01,1.387109E+00,9.019814E-01,1.682674E+00,8.363121E-01,1.534966E+00,7.691850E-01,1.391167E+00,7.212828E-01,1.285388E+00,6.103465E-01,1.054837E+00,5.071937E-01,8.763641E-01,3.583615E-01,6.144355E-01,2.646438E-01,4.493325E-01,2.048528E-01,3.518819E-01,1.671165E-01,2.922150E-01
171.76122,-43.89089,3.627334E-01,6.941948E-01,6.092709E-01,1.176621E+00,7.227466E-01,1.391032E+00,9.039258E-01,1.686973E+00,8.372654E-01,1.537999E+00,7.695990E-01,1.393024E+00,7.213687E-01,1.286787E+00,6.097661E-01,1.055003E+00,5.064977E-01,8.759757E-01,3.576147E-01,6.134888E-01,2.640802E-01,4.485079E-01,2.044098E-01,3.511189E-01,1.667385E-01,2.915118E-01
171.77367,-43.89102,3.637435E-01,6.956784E-01,6.113388E-01,1.179434E+00,7.251371E-01,1.394366E+00,9.059618E-01,1.690748E+00,8.383084E-01,1.540679E+00,7.700984E-01,1.394668E+00,7.215530E-01,1.288057E+00,6.094497E-01,1.055496E+00,5.060851E-01,8.760026E-01,3.570503E-01,6.127654E-01,2.636343E-01,4.478258E-01,2.040551E-01,3.504595E-01,1.664350E-01,2.908947E-01
171.78612,-43.89116,3.648181E-01,6.971397E-01,6.135092E-01,1.182189E+00,7.276530E-01,1.397636E+00,9.081518E-01,1.694544E+00,8.394862E-01,1.543458E+00,7.707052E-01,1.396424E+00,7.217998E-01,1.289368E+00,6.089559E-01,1.055615E+00,5.054435E-01,8.755775E-01,3.563303E-01,6.117797E-01,2.630857E-01,4.469592E-01,2.036205E-01,3.496542E-01,1.660627E-01,2.901551E-01
171.79856,-43.89129,3.660365E-01,6.991035E-01,6.159129E-01,1.185778E+00,7.304490E-01,1.401763E+00,9.106579E-01,1.699353E+00,8.409276E-01,1.547150E+00,7.715358E-01,1.398910E+00,7.222372E-01,1.291290E+00,6.085963E-01,1.056198E+00,5.049017E-01,8.754703E-01,3.556664E-01,6.109535E-01,2.625701E-01,4.461992E-01,2.032075E-01,3.489252E-01,1.657074E-01,2.894738E-01
171.81101,-43.89142,3.674222E-01,7.017575E-01,6.185948E-01,1.190560E+00,7.335742E-01,1.407081E+00,9.135223E-01,1.705612E+00,8.426639E-01,1.552130E+00,7.726129E-01,1.402533E+00,7.228806E-01,1.294074E+00,6.083716E-01,1.057379E+00,5.044550E-01,8.757766E-01,3.550534E-01,6.103252E-01,2.620833E-01,4.455676E-01,2.028125E-01,3.482907E-01,1.653659E-01,2.888654E-01
171.82346,-43.89155,3.689503E-01,7.048560E-01,6.215095E-01,1.196144E+00,7.369776E-01,1.413284E+00,9.167008E-01,1.712835E+00,8.446681E-01,1.558051E+00,7.739182E-01,1.406909E+00,7.237170E-01,1.297408E+00,6.082713E-01,1.058913E+00,5.040945E-01,8.763332E-01,3.544867E-01,6.098201E-01,2.616234E-01,4.450203E-01,2.024343E-01,3.477192E-01,1.650374E-01,2.883062E-01
171.83591,-43.89167,3.705794E-01,7.081224E-01,6.245884E-01,1.201890E+00,7.405730E-01,1.419796E+00,9.201128E-01,1.720516E+00,8.468732E-01,1.564458E+00,7.753888E-01,1.411759E+00,7.246689E-01,1.301096E+00,6.080570E-01,1.060353E+00,5.035640E-01,8.766772E-01,3.538024E-01,6.091788E-01,2.610846E-01,4.443714E-01,2.019934E-01,3.470627E-01,1.646546E-01,2.876727E-01
171.84835,-43.89180,3.722167E-01,7.109711E-01,6.276935E-01,1.206799E+00,7.441773E-01,1.425577E+00,9.235572E-01,1.727430E+00,8.491196E-01,1.570239E+00,7.768992E-01,1.416138E+00,7.256531E-01,1.304386E+00,6.078656E-01,1.061530E+00,5.030509E-01,8.768273E-01,3.531248E-01,6.084209E-01,2.605491E-01,4.436314E-01,2.015538E-01,3.463320E-01,1.642723E-01,2.869803E-01
171.86080,-43.89193,3.738572E-01,7.134852E-01,6.308022E-01,1.211184E+00,7.477862E-01,1.430779E+00,9.270355E-01,1.733849E+00,8.514162E-01,1.575687E+00,7.784665E-01,1.420561E+00,7.267125E-01,1.307748E+00,6.078995E-01,1.063087E+00,5.027801E-01,8.774204E-01,3.526072E-01,6.079321E-01,2.601190E-01,4.430790E-01,2.011941E-01,3.457508E-01,1.639578E-01,2.864118E-01
171.87325,-43.89205,3.755121E-01,7.156809E-01,6.339292E-01,1.215056E+00,7.514166E-01,1.435393E+00,9.305572E-01,1.739710E+00,8.537675E-01,1.580726E+00,7.800750E-01,1.424948E+00,7.277771E-01,1.311016E+00,6.077289E-01,1.064087E+00,5.022707E-01,8.774495E-01,3.519318E-01,6.071158E-01,2.595854E-01,4.422881E-01,2.007540E-01,3.449788E-01,1.635745E-01,2.856849E-01
171.88570,-43.89217,3.772234E-01,7.178185E-01,6.371433E-01,1.218848E+00,7.551509E-01,1.439901E+00,9.342139E-01,1.745512E+00,8.562496E-01,1.585753E+00,7.817974E-01,1.429334E+00,7.289388E-01,1.314325E+00,6.076196E-01,1.065120E+00,5.018061E-01,8.775128E-01,3.512827E-01,6.063222E-01,2.590683E-01,4.415126E-01,2.003245E-01,3.442151E-01,1.631995E-01,2.849649E-01
171.89815,-43.89229,3.790577E-01,7.204350E-01,6.405588E-01,1.223406E+00,7.591226E-01,1.445296E+00,9.381346E-01,1.752294E+00,8.589483E-01,1.591636E+00,7.836887E-01,1.434399E+00,7.301875E-01,1.318118E+00,6.072665E-01,1.065884E+00,5.010428E-01,8.771577E-01,3.504324E-01,6.052661E-01,2.584157E-01,4.405579E-01,1.997669E-01,3.433030E-01,1.627335E-01,2.841162E-01
171.91059,-43.89241,3.810807E-01,7.239028E-01,6.442860E-01,1.229294E+00,7.634610E-01,1.452213E+00,9.424653E-01,1.760797E+00,8.619989E-01,1.599048E+00,7.859039E-01,1.440803E+00,7.318017E-01,1.323211E+00,6.076922E-01,1.068595E+00,5.010602E-01,8.786302E-01,3.500772E-01,6.052069E-01,2.580827E-01,4.402758E-01,1.994394E-01,3.429019E-01,1.624680E-01,2.836829E-01
171.92304,-43.89253,3.832675E-01,7.280149E-01,6.482810E-01,1.236189E+00,7.681147E-01,1.460298E+00,9.471489E-01,1.770627E+00,8.653540E-01,1.607458E+00,7.883928E-01,1.448209E+00,7.336977E-01,1.329267E+00,6.085891E-01,1.072525E+00,5.015284E-01,8.812079E-01,3.500012E-01,6.057441E-01,2.579286E-01,4.403948E-01,1.992580E-01,3.428046E-01,1.623130E-01,2.834926E-01
171.93549,-43.89265,3.855246E-01,7.322391E-01,6.523882E-01,1.243267E+00,7.729001E-01,1.468608E+00,9.519918E-01,1.780776E+00,8.688523E-01,1.616166E+00,7.910026E-01,1.455883E+00,7.356969E-01,1.335602E+00,6.095740E-01,1.076703E+00,5.020687E-01,8.839874E-01,3.499613E-01,6.063824E-01,2.577955E-01,4.405777E-01,1.990915E-01,3.427499E-01,1.621679E-01,2.833339E-01
171.94794,-43.89276,3.877958E-01,7.361273E-01,6.565027E-01,1.249805E+00,7.777623E-01,1.476310E+00,9.568756E-01,1.790300E+00,8.724122E-01,1.624443E+00,7.936748E-01,1.463206E+00,7.377416E-01,1.341689E+00,6.105334E-01,1.080619E+00,5.025641E-01,8.865418E-01,3.498918E-01,6.068948E-01,2.576434E-01,4.406656E-01,1.989085E-01,3.426137E-01,1.620094E-01,2.831088E-01
171.96039,-43.89287,3.900467E-01,7.396567E-01,6.605749E-01,1.255783E+00,7.825921E-01,1.483383E+00,9.617350E-01,1.799238E+00,8.759780E-01,1.632341E+00,7.963676E-01,1.470270E+00,7.398351E-01,1.347691E+00,6.117364E-01,1.084965E+00,5.033306E-01,8.896008E-01,3.499961E-01,6.077062E-01,2.576050E-01,4.409539E-01,1.988206E-01,3.426332E-01,1.619235E-01,2.830112E-01
171.97284,-43.89299,3.922675E-01,7.427793E-01,6.645811E-01,1.261112E+00,7.873514E-01,1.489718E+00,9.665350E-01,1.807165E+00,8.795175E-01,1.639666E+00,7.990309E-01,1.476858E+00,7.418431E-01,1.353233E+00,6.124579E-01,1.088158E+00,5.035615E-01,8.914849E-01,3.497564E-01,6.078531E-01,2.573417E-01,4.407808E-01,1.985449E-01,3.422926E-01,1.616929E-01,2.826175E-01
171.98528,-43.89310,3.945258E-01,7.457927E-01,6.686332E-01,1.266270E+00,7.921723E-01,1.495868E+00,9.714190E-01,1.814891E+00,8.831462E-01,1.646885E+00,8.017119E-01,1.483357E+00,7.439216E-01,1.358757E+00,6.132154E-01,1.091323E+00,5.038142E-01,8.933498E-01,3.495255E-01,6.079942E-01,2.570839E-01,4.406003E-01,1.982724E-01,3.419435E-01,1.614638E-01,2.822179E-01
171.99773,-43.89321,3.969045E-01,7.492809E-01,6.728752E-01,1.272183E+00,7.972230E-01,1.502884E+00,9.765528E-01,1.823527E+00,8.869879E-01,1.654941E+00,8.045359E-01,1.490537E+00,7.461573E-01,1.364900E+00,6.140969E-01,1.094963E+00,5.041629E-01,8.955739E-01,3.493460E-01,6.083288E-01,2.568558E-01,4.405417E-01,1.980216E-01,3.416795E-01,1.612501E-01,2.818828E-01
172.01018,-43.89332,3.994324E-01,7.535850E-01,6.773648E-01,1.279355E+00,8.024578E-01,1.511331E+00,9.820013E-01,1.833697E+00,8.910895E-01,1.664392E+00,8.075548E-01,1.498882E+00,7.484913E-01,1.371910E+00,6.145700E-01,1.098217E+00,5.040062E-01,8.971191E-01,3.488418E-01,6.082548E-01,2.564107E-01,4.401962E-01,1.975864E-01,3.411887E-01,1.608931E-01,2.813540E-01
172.02263,-43.89342,4.019504E-01,7.585323E-01,6.820956E-01,1.287524E+00,8.078302E-01,1.520924E+00,9.877591E-01,1.845079E+00,8.954549E-01,1.674948E+00,8.107986E-01,1.508175E+00,7.510547E-01,1.379824E+00,6.154231E-01,1.102547E+00,5.042259E-01,8.996481E-01,3.485672E-01,6.087103E-01,2.561121E-01,4.402053E-01,1.972700E-01,3.409628E-01,1.606257E-01,2.810367E-01
172.03508,-43.89353,4.044572E-01,7.635546E-01,6.868865E-01,1.295815E+00,8.132533E-01,1.530661E+00,9.936091E-01,1.856633E+00,8.999155E-01,1.685705E+00,8.141337E-01,1.517658E+00,7.537271E-01,1.388005E+00,6.165282E-01,1.107443E+00,5.047022E-01,9.026836E-01,3.484496E-01,6.094773E-01,2.559150E-01,4.404229E-01,1.970368E-01,3.408930E-01,1.604214E-01,2.808451E-01
172.04753,-43.89363,4.069366E-01,7.681608E-01,6.916213E-01,1.303436E+00,8.186021E-01,1.539645E+00,9.994231E-01,1.867403E+00,9.042684E-01,1.695824E+00,8.174925E-01,1.526644E+00,7.564380E-01,1.395842E+00,6.177317E-01,1.112274E+00,5.052793E-01,9.057481E-01,3.483957E-01,6.102719E-01,2.557608E-01,4.406503E-01,1.968390E-01,3.408253E-01,1.602435E-01,2.806568E-01
172.05998,-43.89374,4.093247E-01,7.722556E-01,6.961932E-01,1.310249E+00,8.237568E-01,1.547713E+00,1.004876E+00,1.877266E+00,9.085192E-01,1.705216E+00,8.207595E-01,1.535043E+00,7.590364E-01,1.403179E+00,6.186522E-01,1.116366E+00,5.055649E-01,9.081529E-01,3.481648E-01,6.107162E-01,2.554928E-01,4.406438E-01,1.965476E-01,3.405818E-01,1.599934E-01,2.803264E-01
172.07243,-43.89384,4.116708E-01,7.758588E-01,7.005929E-01,1.316280E+00,8.287465E-01,1.554895E+00,1.010160E+00,1.886194E+00,9.126998E-01,1.713824E+00,8.239526E-01,1.542790E+00,7.615265E-01,1.409901E+00,6.192298E-01,1.119557E+00,5.055000E-01,9.097063E-01,3.477216E-01,6.106989E-01,2.550881E-01,4.403183E-01,1.961439E-01,3.400921E-01,1.596232E-01,2.797961E-01
172.08488,-43.89394,4.139750E-01,7.792029E-01,7.046869E-01,1.321907E+00,8.336480E-01,1.561627E+00,1.015370E+00,1.894615E+00,9.168271E-01,1.721979E+00,8.271018E-01,1.550126E+00,7.639475E-01,1.416200E+00,6.196318E-01,1.122470E+00,5.052684E-01,9.108325E-01,3.471749E-01,6.104500E-01,2.546162E-01,4.398393E-01,1.956849E-01,3.394840E-01,1.592063E-01,2.791700E-01
172.09732,-43.89404,4.163480E-01,7.829624E-01,7.088938E-01,1.328195E+00,8.386902E-01,1.569109E+00,1.020745E+00,1.903815E+00,9.211028E-01,1.730830E+00,8.304024E-01,1.558047E+00,7.665572E-01,1.423106E+00,6.204718E-01,1.126429E+00,5.054743E-01,9.129717E-01,3.468953E-01,6.107675E-01,2.543170E-01,4.397452E-01,1.953675E-01,3.391670E-01,1.589083E-01,2.787787E-01
172.10977,-43.89414,4.188022E-01,7.874717E-01,7.132440E-01,1.335624E+00,8.439028E-01,1.577879E+00,1.026301E+00,1.914379E+00,9.255103E-01,1.740912E+00,8.337899E-01,1.566958E+00,7.691359E-01,1.430633E+00,6.208345E-01,1.129950E+00,5.051802E-01,9.144785E-01,3.463082E-01,6.107163E-01,2.538142E-01,4.393990E-01,1.948793E-01,3.386509E-01,1.584648E-01,2.782204E-01
172.12222,-43.89423,4.213373E-01,7.925532E-01,7.177381E-01,1.343935E+00,8.492832E-01,1.587647E+00,1.032039E+00,1.925974E+00,9.300637E-01,1.751922E+00,8.373041E-01,1.576620E+00,7.718151E-01,1.438782E+00,6.212882E-01,1.133968E+00,5.049742E-01,9.163980E-01,3.457729E-01,6.108868E-01,2.533430E-01,4.392029E-01,1.944158E-01,3.382438E-01,1.580419E-01,2.777467E-01
172.13467,-43.89433,4.238585E-01,7.976370E-01,7.222084E-01,1.352256E+00,8.546339E-01,1.597422E+00,1.037763E+00,1.937572E+00,9.346240E-01,1.762953E+00,8.408529E-01,1.586320E+00,7.745817E-01,1.447074E+00,6.220617E-01,1.138626E+00,5.050920E-01,9.189835E-01,3.454380E-01,6.114380E-01,2.530035E-01,4.392671E-01,1.940610E-01,3.380369E-01,1.577110E-01,2.774364E-01
172.14712,-43.89442,4.261890E-01,8.018823E-01,7.263538E-01,1.359349E+00,8.595934E-01,1.605528E+00,1.043068E+00,1.947584E+00,9.388214E-01,1.772511E+00,8.440378E-01,1.594614E+00,7.768182E-01,1.453719E+00,6.217057E-01,1.140646E+00,5.041704E-01,9.192207E-01,3.444815E-01,6.107235E-01,2.522618E-01,4.384861E-01,1.933779E-01,3.371857E-01,1.571034E-01,2.766038E-01
172.15957,-43.89451,4.280728E-01,8.047729E-01,7.297505E-01,1.364379E+00,8.636518E-01,1.611238E+00,1.047361E+00,1.954915E+00,9.420841E-01,1.779505E+00,8.462613E-01,1.600330E+00,7.777067E-01,1.457152E+00,6.189783E-01,1.137544E+00,5.011928E-01,9.150569E-01,3.423053E-01,6.076817E-01,2.507290E-01,4.361711E-01,1.920510E-01,3.351731E-01,1.559540E-01,2.748356E-01
172.17202,-43.89460,4.298883E-01,8.072168E-01,7.330211E-01,1.368676E+00,8.675662E-01,1.616156E+00,1.051541E+00,1.961401E+00,9.453222E-01,1.785829E+00,8.485790E-01,1.605692E+00,7.789900E-01,1.460915E+00,6.177256E-01,1.137072E+00,4.996294E-01,9.135768E-01,3.410107E-01,6.061462E-01,2.497483E-01,4.348522E-01,1.912022E-01,3.339256E-01,1.552096E-01,2.737008E-01
172.18447,-43.89469,4.315998E-01,8.092589E-01,7.361118E-01,1.372330E+00,8.712662E-01,1.620366E+00,1.055499E+00,1.967040E+00,9.483907E-01,1.791358E+00,8.507807E-01,1.610420E+00,7.802435E-01,1.464251E+00,6.167526E-01,1.136903E+00,4.982996E-01,9.125281E-01,3.398987E-01,6.048674E-01,2.488209E-01,4.337092E-01,1.904551E-01,3.328178E-01,1.545518E-01,2.726806E-01
172.19692,-43.89478,4.334578E-01,8.118763E-01,7.394440E-01,1.376918E+00,8.752584E-01,1.625595E+00,1.059803E+00,1.973855E+00,9.517906E-01,1.797986E+00,8.533487E-01,1.616225E+00,7.820290E-01,1.468914E+00,6.167306E-01,1.138849E+00,4.978532E-01,9.132963E-01,3.392780E-01,6.045713E-01,2.482507E-01,4.332268E-01,1.899696E-01,3.322133E-01,1.541148E-01,2.720655E-01
172.20937,-43.89487,4.349824E-01,8.143293E-01,7.422296E-01,1.381210E+00,8.785774E-01,1.630437E+00,1.063288E+00,1.979998E+00,9.543630E-01,1.803673E+00,8.550456E-01,1.621168E+00,7.826521E-01,1.471941E+00,6.150361E-01,1.137833E+00,4.959362E-01,9.116307E-01,3.378477E-01,6.029760E-01,2.470955E-01,4.318851E-01,1.890524E-01,3.309513E-01,1.533143E-01,2.709150E-01
172.93152,-43.89758,3.003980E-01,6.030228E-01,5.989059E-01,1.265631E+00,7.059934E-01,1.519315E+00,7.916012E-01,1.663955E+00,5.902041E-01,1.221556E+00,4.516537E-01,9.477358E-01,3.789717E-01,7.885561E-01,2.558941E-01,5.227553E-01,1.967256E-01,3.912209E-01,1.381533E-01,2.557847E-01,9.990044E-02,1.798873E-01,7.736525E-02,1.380244E-01,6.374944E-02,1.143507E-01
172.94397,-43.89759,2.807342E-01,5.656564E-01,5.754125E-01,1.239135E+00,6.742555E-01,1.483046E+00,7.151577E-01,1.527676E+00,4.951246E-01,1.011690E+00,3.608935E-01,7.370872E-01,3.015279E-01,6.139191E-01,1.988215E-01,3.999238E-01,1.528342E-01,3.022367E-01,1.140068E-01,2.133149E-01,8.412366E-02,1.533834E-01,6.594026E-02,1.200292E-01,5.494750E-02,1.018035E-01
171.58718,-43.87987,3.604862E-01,6.848725E-01,6.003932E-01,1.155420E+00,7.132460E-01,1.366023E+00,9.030513E-01,1.668808E+00,8.468053E-01,1.538388E+00,7.835005E-01,1.406691E+00,7.363140E-01,1.300639E+00,6.248897E-01,1.069391E+00,5.199842E-01,8.918052E-01,3.703880E-01,6.323031E-01,2.733598E-01,4.636005E-01,2.113915E-01,3.641582E-01,1.725699E-01,3.026326E-01
171.59963,-43.88002,3.603936E-01,6.850017E-01,6.005975E-01,1.156286E+00,7.134154E-01,1.367057E+00,9.025874E-01,1.668964E+00,8.457164E-01,1.537154E+00,7.821959E-01,1.404634E+00,7.350560E-01,1.298852E+00,6.239088E-01,1.068189E+00,5.191518E-01,8.906204E-01,3.695797E-01,6.309885E-01,2.727755E-01,4.625618E-01,2.109591E-01,3.632656E-01,1.722115E-01,3.019555E-01
171.61207,-43.88017,3.604301E-01,6.857369E-01,6.010227E-01,1.158111E+00,7.138467E-01,1.369193E+00,9.023966E-01,1.670318E+00,8.448431E-01,1.536951E+00,7.810616E-01,1.403442E+00,7.339153E-01,1.297749E+00,6.229134E-01,1.067273E+00,5.182841E-01,8.896136E-01,3.687450E-01,6.297683E-01,2.721724E-01,4.615847E-01,2.105097E-01,3.624179E-01,1.718374E-01,3.013062E-01
171.62452,-43.88032,3.605829E-01,6.868109E-01,6.016455E-01,1.160475E+00,7.145123E-01,1.371969E+00,9.024606E-01,1.672338E+00,8.441790E-01,1.537310E+00,7.800983E-01,1.402704E+00,7.328974E-01,1.296979E+00,6.219201E-01,1.066423E+00,5.173945E-01,8.886221E-01,3.678936E-01,6.285649E-01,2.715576E-01,4.606241E-01,2.100489E-01,3.615827E-01,1.714527E-01,3.006645E-01
171.63696,-43.88047,3.608399E-01,6.880537E-01,6.024443E-01,1.163035E+00,7.153867E-01,1.374977E+00,9.027590E-01,1.674675E+00,8.437217E-01,1.538017E+00,7.793429E-01,1.402349E+00,7.321560E-01,1.296746E+00,6.215926E-01,1.066874E+00,5.171628E-01,8.889081E-01,3.674733E-01,6.280565E-01,2.712212E-01,4.601420E-01,2.097978E-01,3.611177E-01,1.712467E-01,3.002851E-01
171.64941,-43.88062,3.611056E-01,6.890768E-01,6.032652E-01,1.165158E+00,7.162880E-01,1.377490E+00,9.030829E-01,1.676539E+00,8.432747E-01,1.538378E+00,7.785634E-01,1.401663E+00,7.312831E-01,1.296024E+00,6.206917E-01,1.066065E+00,5.163449E-01,8.879756E-01,3.666630E-01,6.268502E-01,2.706300E-01,4.591617E-01,2.093518E-01,3.602641E-01,1.708735E-01,2.995697E-01
171.66185,-43.88076,3.614226E-01,6.899666E-01,6.041726E-01,1.167056E+00,7.172946E-01,1.379753E+00,9.035366E-01,1.678323E+00,8.429515E-01,1.538787E+00,7.779022E-01,1.401121E+00,7.305396E-01,1.295510E+00,6.200201E-01,1.065720E+00,5.157547E-01,8.875084E-01,3.660073E-01,6.259252E-01,2.701401E-01,4.583820E-01,2.089817E-01,3.595666E-01,1.705650E-01,2.989391E-01
171.67429,-43.88091,3.617795E-01,6.907036E-01,6.051501E-01,1.168701E+00,7.183853E-01,1.381729E+00,9.040842E-01,1.679907E+00,8.427073E-01,1.539113E+00,7.773045E-01,1.400542E+00,7.298396E-01,1.294962E+00,6.193508E-01,1.065322E+00,5.151632E-01,8.869998E-01,3.653477E-01,6.249634E-01,2.696460E-01,4.575676E-01,2.086069E-01,3.588347E-01,1.702519E-01,2.982792E-01
171.68674,-43.88105,3.622067E-01,6.914666E-01,6.062474E-01,1.170382E+00,7.196184E-01,1.383738E+00,9.047915E-01,1.681603E+00,8.425896E-01,1.539589E+00,7.767817E-01,1.400057E+00,7.290692E-01,1.294227E+00,6.178997E-01,1.063373E+00,5.137118E-01,8.848212E-01,3.641156E-01,6.230392E-01,2.687767E-01,4.560682E-01,2.079445E-01,3.575653E-01,1.696915E-01,2.971729E-01
171.69918,-43.88120,3.627809E-01,6.926248E-01,6.075909E-01,1.172708E+00,7.211436E-01,1.386482E+00,9.058182E-01,1.684134E+00,8.427449E-01,1.540819E+00,7.765171E-01,1.400267E+00,7.286206E-01,1.294287E+00,6.172367E-01,1.063075E+00,5.130633E-01,8.842790E-01,3.634074E-01,6.220305E-01,2.682461E-01,4.552078E-01,2.075370E-01,3.567882E-01,1.693480E-01,2.964711E-01
171.71163,-43.88134,3.635188E-01,6.944059E-01,6.092091E-01,1.176033E+00,7.229956E-01,1.390377E+00,9.071985E-01,1.687918E+00,8.431916E-01,1.543202E+00,7.764968E-01,1.401446E+00,7.283753E-01,1.295138E+00,6.166906E-01,1.063287E+00,5.124961E-01,8.841082E-01,3.627475E-01,6.212206E-01,2.677443E-01,4.544810E-01,2.071477E-01,3.561115E-01,1.690187E-01,2.958471E-01
171.72407,-43.88148,3.643919E-01,6.965985E-01,6.110541E-01,1.180016E+00,7.251166E-01,1.395035E+00,9.088720E-01,1.692560E+00,8.438798E-01,1.546338E+00,7.766733E-01,1.403246E+00,7.282719E-01,1.296443E+00,6.161024E-01,1.063552E+00,5.118425E-01,8.838722E-01,3.620238E-01,6.203674E-01,2.671985E-01,4.537288E-01,2.067220E-01,3.554086E-01,1.686570E-01,2.951999E-01
171.73652,-43.88161,3.653722E-01,6.989293E-01,6.130774E-01,1.184210E+00,7.274499E-01,1.399947E+00,9.107856E-01,1.697647E+00,8.447730E-01,1.549867E+00,7.770345E-01,1.405443E+00,7.283669E-01,1.298167E+00,6.159081E-01,1.064618E+00,5.115871E-01,8.844307E-01,3.615561E-01,6.199372E-01,2.668166E-01,4.532578E-01,2.064185E-01,3.549177E-01,1.683984E-01,2.947242E-01
171.74896,-43.88175,3.663916E-01,7.010468E-01,6.151640E-01,1.188104E+00,7.298608E-01,1.404313E+00,9.127999E-01,1.702474E+00,8.457600E-01,1.553264E+00,7.774662E-01,1.407562E+00,7.284657E-01,1.299715E+00,6.153498E-01,1.064868E+00,5.109114E-01,8.841035E-01,3.608087E-01,6.189926E-01,2.662509E-01,4.524230E-01,2.059736E-01,3.541375E-01,1.680180E-01,2.940083E-01
171.76141,-43.88189,3.674507E-01,7.029830E-01,6.173175E-01,1.191752E+00,7.323531E-01,1.408413E+00,9.149194E-01,1.707186E+00,8.468477E-01,1.556673E+00,7.779915E-01,1.409786E+00,7.286664E-01,1.301406E+00,6.149907E-01,1.065526E+00,5.104393E-01,8.841951E-01,3.601947E-01,6.182919E-01,2.657713E-01,4.517586E-01,2.055932E-01,3.534887E-01,1.676923E-01,2.933992E-01
171.77385,-43.88202,3.685598E-01,7.047662E-01,6.195526E-01,1.195148E+00,7.349445E-01,1.412233E+00,9.171656E-01,1.711702E+00,8.480563E-01,1.560030E+00,7.786273E-01,1.412027E+00,7.289677E-01,1.303142E+00,6.147497E-01,1.066343E+00,5.100775E-01,8.844588E-01,3.596509E-01,6.176808E-01,2.653366E-01,4.511489E-01,2.052453E-01,3.528797E-01,1.673936E-01,2.928196E-01
171.78630,-43.88215,3.697490E-01,7.065706E-01,6.219167E-01,1.198581E+00,7.376932E-01,1.416083E+00,9.195992E-01,1.716318E+00,8.494279E-01,1.563555E+00,7.793961E-01,1.414460E+00,7.293509E-01,1.304950E+00,6.143538E-01,1.066808E+00,5.095094E-01,8.842881E-01,3.589643E-01,6.167988E-01,2.648060E-01,4.503390E-01,2.048220E-01,3.521088E-01,1.670294E-01,2.921036E-01
